,business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,photo_url,review_count,schools,stars,state,type,url
1953,Eg3b39dC_Z2xtod6N64-Tg,"[Food, Arts & Entertainment, Wineries]",Pasadena,"102 S Lake Ave
Pasadena
Pasadena, CA 91101",34.1439959,-118.1322588,Vendome Wine & Spirits,[Pasadena],True,http://s3-media3.ak.yelpcdn.com/bphoto/g-DFltj4NcQ5exluCOi7Pw/ms.jpg,2,[California Institute of Technology],4.0,CA,business,http://www.yelp.com/biz/vendome-wine-and-spirits-pasadena
1954,Wq84zy8_rw1IkAqPcPqJ9g,"[German, Breakfast & Brunch, Restaurants]",Urbana,"119 W Main St
Urbana, IL 61801",40.112438,-88.2082591,Das Cafe,[],False,http://s3-media4.ak.yelpcdn.com/bphoto/ZgCFcFhl8-zHUthaIneP6A/ms.jpg,26,[University of Illinois - Urbana-Champaign],4.0,IL,business,http://www.yelp.com/biz/das-cafe-urbana
1955,1kHV-hdQXDLeyRyrxn4p7g,"[Specialty Food, Ethnic Food, Food, Sandwiches, Restaurants, Italian]",Atlanta,"1000 Marietta St
Ste 105
Atlanta, GA 30318",33.7784129,-84.409885,Toscano & Sons Italian Market,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/8uqK4l7xfve0RbRmE4YLiw/ms.jpg,85,[Georgia Institute of Technology],4.5,GA,business,http://www.yelp.com/biz/toscano-and-sons-italian-market-atlanta
1956,NosYl_9KiDWOGT3YmNmwxA,"[Food, Breweries, Barbeque, Restaurants]",Ann Arbor,"207 E Washington St
Downtown Ann Arbor
Ann Arbor, MI 48103",42.2804484,-83.746975,Blue Tractor BBQ & Brewery,[Downtown Ann Arbor],True,http://s3-media4.ak.yelpcdn.com/bphoto/YZvZX9qIvjAZDYKYq26vcg/ms.jpg,129,[University of Michigan - Ann Arbor],3.0,MI,business,http://www.yelp.com/biz/blue-tractor-bbq-and-brewery-ann-arbor
1957,XXr7s62ZXeMT10GuxsVeyA,"[Thai, Restaurants]",Berkeley,"2505 Hearst Ave
UC Campus Area
Berkeley, CA 94701",37.8751965,-122.2598181,ChiangLai,[UC Campus Area],True,http://s3-media3.ak.yelpcdn.com/bphoto/9fnX3IDOYN_ApzBZg3u0UA/ms.jpg,19,[University of California at Berkeley],3.0,CA,business,http://www.yelp.com/biz/chianglai-berkeley
1959,bttqbY6M0TDc9tmTVDUFpQ,"[Sushi Bars, Japanese, Restaurants]",Claremont,"300 N Indian Hill Blvd
Claremont, CA 91711",34.0968609,-117.718895,Kinya Sushi Shabu Shabu,[],False,http://s3-media1.ak.yelpcdn.com/bphoto/1MpkcwCyyCv--zulJ1Kv3g/ms.jpg,26,[Harvey Mudd College],3.0,CA,business,http://www.yelp.com/biz/kinya-sushi-shabu-shabu-claremont
1961,FhsgnHBy_PetTmZF6E8fwA,"[Mexican, Restaurants]",Riverdale,"5403 Kenilworth Ave
Riverdale, MD 20737",38.955537,-76.922385,Taqueria Tres Reyes,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/cVV8a-BcakUjrjAcwZswfA/ms.jpg,28,[University of Maryland - College Park],4.5,MD,business,http://www.yelp.com/biz/taqueria-tres-reyes-riverdale
1962,oYg8-g5mD1HPJSfj5U69BQ,"[Food, Bakeries, Bagels]",Latham,"638 Columbia Ext.
Latham, NY 12110",42.762169,-73.752822,Golden Krust Bagels,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/TEzxCIPxAdHd6Ow-w9dKfA/ms.jpg,4,[Rensselaer Polytechnic Institute],4.5,NY,business,http://www.yelp.com/biz/golden-krust-bagels-latham
1964,k5Pv_-rWoBpdmNlBtybzzQ,"[Burgers, Cafes, Salad, Restaurants]",Houston,"6104 Hermann Park Dr
Museum District
Houston, TX 77004",29.7150056,-95.389158,Pinewood Café,[Museum District],True,http://s3-media2.ak.yelpcdn.com/bphoto/XgXQ0HM5eLXuc-3CKrbsvg/ms.jpg,30,[Rice University],4.5,TX,business,http://www.yelp.com/biz/pinewood-caf%C3%A9-houston-2
1968,Pe6boMFI1PGVqtaoWN_pgg,"[Bars, Food, Beer, Wine & Spirits, Wine Bars, Nightlife, Lounges]",Houston,"2418 Sunset Blvd
Ste A
West University
Houston, TX 77005",29.723333,-95.415801,Simone on Sunset,[West University],True,http://s3-media2.ak.yelpcdn.com/bphoto/iE3v3pjfhAaWztUflTHw_w/ms.jpg,68,[Rice University],4.0,TX,business,http://www.yelp.com/biz/simone-on-sunset-houston
1969,ynhSJscAI1aumkgEBUsO4A,"[Basque, Tapas Bars, Spanish, Restaurants]",Claremont,"225 Yale Ave
Ste B
Claremont, CA 91711",34.096202,-117.718292,Viva Madrid,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/gXdPU5XOsAS8wQz2lIV_MQ/ms.jpg,433,[Harvey Mudd College],4.0,CA,business,http://www.yelp.com/biz/viva-madrid-claremont
1970,3gVSrS4kffGGZT8oXHsIcw,"[Asian Fusion, Restaurants]",Philadelphia,"3636 Sansom St
University City
Philadelphia, PA 19104",39.9539924,-75.1954898,Pod,[University City],True,http://s3-media3.ak.yelpcdn.com/bphoto/VRMtFPTTUbWatjeVSqcp_A/ms.jpg,332,[University of Pennsylvania],3.5,PA,business,http://www.yelp.com/biz/pod-philadelphia
1971,7sAcXreoQqyLdMnNPcr5hA,"[Italian, Pizza, American (Traditional), Restaurants]",Ann Arbor,"618 Church St
South University Ann Arbor
Ann Arbor, MI 48104",42.2743456,-83.7347695,Pizza House,[South University Ann Arbor],True,http://s3-media2.ak.yelpcdn.com/bphoto/_UlLgUwTCuNIAkfk9qVDQQ/ms.jpg,132,[University of Michigan - Ann Arbor],3.5,MI,business,http://www.yelp.com/biz/pizza-house-ann-arbor
1972,DfOtgLP1a-a8lQlIvYksDQ,"[Pizza, Restaurants]",Troy,"14 Spring Ave
Troy, NY 12180",42.7183764,-73.6823722,Dante's Pizzeria,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/qXUGK0wGiFZz9Zr46-yTog/ms.jpg,4,[Rensselaer Polytechnic Institute],4.0,NY,business,http://www.yelp.com/biz/dantes-pizzeria-troy
1974,0eSq1WPtbcir2cN9218I_A,"[Japanese, Restaurants]",Los Angeles,"3742 S Figueroa St
South Los Angeles
Los Angeles, CA 90007",34.016847,-118.282542,California Teriyaki Grill,[South Los Angeles],True,http://s3-media2.ak.yelpcdn.com/bphoto/BsCR6vFh_bvtpb2e-KboAg/ms.jpg,5,[University of Southern California],3.0,CA,business,http://www.yelp.com/biz/california-teriyaki-grill-los-angeles
1975,VfzrKmcuEGWZ7wBz6hFRXg,"[Food, Specialty Food, Health Markets]",La Jolla,"8843 Villa La Jolla Dr
La Jolla, CA 92037",32.8694561,-117.2313217,Great Earth Vitamins,[],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,[University of California - San Diego],3.5,CA,business,http://www.yelp.com/biz/great-earth-vitamins-la-jolla
1977,i6ZsiM27S0iE-QX8-B6n4w,"[Thai, Restaurants]",Pasadena,"924 E Colorado Blvd
Pasadena
Pasadena, CA 91106",34.1458955,-118.1313764,A Taste of Bangkok,[Pasadena],False,http://s3-media1.ak.yelpcdn.com/bphoto/s-BbyA73KHzFa_5nisVeBA/ms.jpg,36,[California Institute of Technology],3.5,CA,business,http://www.yelp.com/biz/a-taste-of-bangkok-pasadena
1982,o0KC5k-7fXH8LHf75Icfuw,"[Delis, Sandwiches, Restaurants]",Berkeley,"2442 Durant Ave
Telegraph Ave
Berkeley, CA 94704",37.8677205,-122.2595445,Cheese 'N' Stuff,"[Telegraph Ave, UC Campus Area]",True,http://s3-media2.ak.yelpcdn.com/bphoto/nw7klTdCtY0cuDCf7hYScw/ms.jpg,161,[University of California at Berkeley],4.0,CA,business,http://www.yelp.com/biz/cheese-n-stuff-berkeley
1983,7rD52PKYYUpAQDSruT8UJA,"[Pizza, Restaurants]",Amherst,"255 Triangle St
Amherst, MA 01002",42.381422,-72.5191154,Primo Pizzeria Too,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/3Yf5KQXrrLMYxi3g8UTqpg/ms.jpg,4,[University of Massachusetts - Amherst],5.0,MA,business,http://www.yelp.com/biz/primo-pizzeria-too-amherst
1987,Z61bPo2-Myz1-7Xx00wxlA,"[Sandwiches, Restaurants]",Berkeley,"2512 Bancroft Way
Telegraph Ave
Berkeley, CA 94704",37.8686742,-122.2585531,Bancroft Cafe,"[Telegraph Ave, UC Campus Area]",False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,[University of California at Berkeley],3.5,CA,business,http://www.yelp.com/biz/bancroft-cafe-berkeley
1988,mloTr0nez9YBSqv-WPw7Kg,"[Food, Ice Cream & Frozen Yogurt, Coffee & Tea]",New York,"2920 Broadway
Ground Floor
Harlem
New York, NY 10027",40.8138912,-73.9624327,Café East,[Harlem],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,12,[Columbia University],3.5,NY,business,http://www.yelp.com/biz/caf%C3%A9-east-new-york-2
1989,HbK6IfznbVToEaKVC0WcSg,"[Tapas Bars, Restaurants, Nightlife, Karaoke]",Champaign,"207 W Clark St
Champaign, IL 61820",40.1150499,-88.246096,The Clark Bar,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/ThswMnf3XcIU5VxOOQnjFg/ms.jpg,5,[University of Illinois - Urbana-Champaign],4.0,IL,business,http://www.yelp.com/biz/the-clark-bar-champaign
1990,XHobfr8WLP3W-LnjJAbHmg,"[Sandwiches, Restaurants]",Los Angeles,"2210 Figueroa St
South Los Angeles
Los Angeles, CA 90007",34.0314188,-118.2739317,Saladfarm,[South Los Angeles],True,http://s3-media1.ak.yelpcdn.com/bphoto/YumYwK26bnDAxVWaxSu-Sw/ms.jpg,76,[University of Southern California],3.5,CA,business,http://www.yelp.com/biz/saladfarm-los-angeles
1991,RtkSumOcRr4GvRq-oUa2aA,"[Cheesesteaks, Sandwiches, Restaurants]",Seattle,"4135 University Way NE
University District
Seattle, WA 98105",47.657961,-122.313549,Sarducci's Specialty Sub,[University District],True,http://s3-media4.ak.yelpcdn.com/bphoto/kcgs14Uy0HFzSCn9Ol9tBA/ms.jpg,48,[University of Washington],3.5,WA,business,http://www.yelp.com/biz/sarduccis-specialty-sub-seattle-2
1992,QbFqlHYbfbeLW7oKZDr-bw,"[Italian, Bars, Pizza, Nightlife, Restaurants]",Los Angeles,"3335 S Figueroa St
South Los Angeles
Los Angeles, CA 90007",34.0219287,-118.2800557,Margarita Pizza Bar,[South Los Angeles],True,http://s3-media1.ak.yelpcdn.com/bphoto/7AP0uETVgzMpdI0Sw8dk9g/ms.jpg,58,[University of Southern California],3.0,CA,business,http://www.yelp.com/biz/margarita-pizza-bar-los-angeles
1993,JCmqRFviEqfGUT9zrTzSzA,"[Asian Fusion, Restaurants]",Atlanta,"793 Juniper St NE
Midtown
Atlanta, GA 30308",33.776157,-84.382535,Straits,[Midtown],False,http://s3-media3.ak.yelpcdn.com/bphoto/g2ryKo9ayRrLRid54iaDlg/ms.jpg,87,[Georgia Institute of Technology],3.0,GA,business,http://www.yelp.com/biz/straits-atlanta
1996,oYN2AV5oYv93Z2NevvOKmA,"[Bars, American (New), Nightlife, Restaurants]",Cambridge,"59 JFK St
Harvard Square
Cambridge, MA 02138",42.3715737,-71.1209958,PARK Restaurant & Bar,[Harvard Square],True,http://s3-media3.ak.yelpcdn.com/bphoto/x723562orO1qydQXWhfUBA/ms.jpg,80,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/park-restaurant-and-bar-cambridge
1997,CXTqxjotiJOhoSoIEtBAxw,"[Fast Food, Restaurants]",Cambridge,"598 Massachusetts Ave
Central Square
Cambridge, MA 02139",42.3649409,-71.1031657,Wendy's Old Fashioned Hamburgers,[Central Square],False,http://s3-media1.ak.yelpcdn.com/bphoto/OA6V9kOsz6fI4E0VJrXTCA/ms.jpg,38,"[Massachusetts Institute of Technology, Harvard University]",2.0,MA,business,http://www.yelp.com/biz/wendys-old-fashioned-hamburgers-cambridge
2001,FYDP6_7CNfEvuSUEVLZj3g,"[Persian/Iranian, Restaurants]",Berkeley,"2175 Allston St
Ste A
Downtown Berkeley
Berkeley, CA 94704",37.8698215,-122.2659886,Azerbaijan Cuisine,"[Downtown Berkeley, UC Campus Area]",False,http://s3-media1.ak.yelpcdn.com/bphoto/e_-TQH8PGzMmIyN_EDHXTg/ms.jpg,37,[University of California at Berkeley],3.0,CA,business,http://www.yelp.com/biz/azerbaijan-cuisine-berkeley
2002,nSRDYvmTTgkJH4-nXzkvrQ,"[Food, Vegetarian, Coffee & Tea, Sandwiches, Restaurants]",Berkeley,"2146 Center Street
Downtown Berkeley
Berkeley, CA 94704",37.870491,-122.2666112,Soy,"[Downtown Berkeley, UC Campus Area]",False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,[University of California at Berkeley],3.5,CA,business,http://www.yelp.com/biz/soy-berkeley
2004,EtHDmvirGVYBXX3kUmQQrQ,"[American (New), Restaurants]",New York,"2072 Frederick Douglass Blvd
Harlem
New York, NY 10026",40.801889,-73.956847,5 & Diamond,[Harlem],True,http://s3-media3.ak.yelpcdn.com/bphoto/cyF-_6UzvOVq-jbd6LKSCg/ms.jpg,89,[Columbia University],3.5,NY,business,http://www.yelp.com/biz/5-and-diamond-new-york
2006,gl2yB09qato9VYRE3E9zCQ,"[Pizza, Restaurants]",San Luis Obispo,"13 Santa Rosa St
San Luis Obispo, CA 93405",35.2934261,-120.6678481,Pizza on Tap,[],False,http://s3-media3.ak.yelpcdn.com/bphoto/1ZW8ZSiJgxuRGXmw-dnhAg/ms.jpg,4,[California Polytechnic State University],4.0,CA,business,http://www.yelp.com/biz/pizza-on-tap-san-luis-obispo-2
2007,y0J2PrJh2LIDHHtT6DzkJw,"[Pizza, Restaurants]",Troy,"108 14th St
Troy, NY 12180",42.726876,-73.67898,Big Apple Pizzeria,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/nkKAQv8tMIW9moySvjssxA/ms.jpg,11,[Rensselaer Polytechnic Institute],2.5,NY,business,http://www.yelp.com/biz/big-apple-pizzeria-troy
2008,ibhJdpz4uwcAYRXieRIPdA,"[Fast Food, Chinese, Restaurants]",Claremont,"352 S Indian Hill Blvd
Claremont, CA 91711",34.0888387,-117.7192107,Royal Panda Chinese Restaurant,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/smL0GizJf3vtGK35dprM3g/ms.jpg,29,[Harvey Mudd College],4.0,CA,business,http://www.yelp.com/biz/royal-panda-chinese-restaurant-claremont
2010,MeSmC_2VCPtmF2sRitdzxQ,"[Soul Food, Barbeque, Restaurants]",Lafayette,"109 Beck Ln
Lafayette, IN 47909",40.3878935,-86.9022846,Big Time's Bar-B-Que,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/JQoMchixiKV4VV5rZTB3kw/ms.jpg,3,[Purdue University],4.5,IN,business,http://www.yelp.com/biz/big-times-bar-b-que-lafayette
2011,vNxTvFz2cKLmoHVIfSzj0w,"[Burgers, Sandwiches, Restaurants]",Stanford,"520 Lasuen Mall
Old Union Stanford University
Stanford, CA 94305",37.4253717547,-122.170543671,The Axe and Palm,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/E8u4rw6YihY0DwpOdWlkJw/ms.jpg,49,[Stanford University],2.5,CA,business,http://www.yelp.com/biz/the-axe-and-palm-stanford
2014,z43Qe-kt9TWf5OXCwGJKow,"[Pakistani, Indian, Restaurants]",Seattle,"1401 NE 42nd St
University District
Seattle, WA 98105",47.6583144,-122.3131788,Malabar Restaurant,[University District],False,http://s3-media4.ak.yelpcdn.com/bphoto/HuCh046cOU8U9YeRfaxXRw/ms.jpg,30,[University of Washington],3.5,WA,business,http://www.yelp.com/biz/malabar-restaurant-seattle
2016,D3Sw_VHsaQGYdQjsZDv-Nw,"[Latin American, Restaurants]",New York,"2857 Broadway
Morningside Heights
New York, NY 10025",40.8048651,-73.9663362,Empanada Joe's,[Morningside Heights],False,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,12,[Columbia University],1.5,NY,business,http://www.yelp.com/biz/empanada-joes-new-york
2017,U_wLGkq86qyd8yzpKyFswg,"[German, Ethnic Food, Specialty Food, Food, Polish, Restaurants]",Troy,"1300 15th St
Troy, NY 12180",42.7235427,-73.6791134,Muza,[],True,http://s3-media4.ak.yelpcdn.com/bphoto/cPbAJzKVz4KiJQxv29PKBA/ms.jpg,29,[Rensselaer Polytechnic Institute],4.0,NY,business,http://www.yelp.com/biz/muza-troy
2019,F0GqoUWoMfNvOKhY7x0B8g,"[Chinese, Restaurants]",College Park,"9905 Rhode Island Ave
College Park, MD 20740",39.0165123,-76.920636,Shen Yang Chinese Restaurant,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/g_dGW5cnhqdTwwvmSF3Zdw/ms.jpg,9,[University of Maryland - College Park],3.5,MD,business,http://www.yelp.com/biz/shen-yang-chinese-restaurant-college-park
2020,xrUeDwQs35JbV-ZDfCbYnA,"[Food, Coffee & Tea]",La Jolla,"8843 Villa La Jolla Drive
#C202
La Jolla, CA 92037",32.8694561,-117.2313217,Peet's Coffee & Tea,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/pxxjvTxgJTaxjiKDxCHIcg/ms.jpg,121,[University of California - San Diego],4.0,CA,business,http://www.yelp.com/biz/peets-coffee-and-tea-la-jolla
2024,2PWmnUV2Leb2Loj0TqxCMA,"[Tex-Mex, Restaurants]",Philadelphia,"3401 Walnut St
University City
Philadelphia, PA 19104",39.952998,-75.193026,Mad Mex,[University City],True,http://s3-media1.ak.yelpcdn.com/bphoto/8WLcP1XXfwtZYzZiQwSHVg/ms.jpg,281,[University of Pennsylvania],3.0,PA,business,http://www.yelp.com/biz/mad-mex-philadelphia
2026,eG6AirpXFWGIaa3W4bm4cg,"[Food, Coffee & Tea]",Claremont,"665 E Foothill Blvd
Claremont, CA 91711",34.107552,-117.704011,Starbucks Coffee,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/9zpNhRifIKeOTRVsKkq1gQ/ms.jpg,12,[Harvey Mudd College],3.0,CA,business,http://www.yelp.com/biz/starbucks-coffee-claremont-2
2028,0MlzKv-ExET2wV73hr-fsg,"[Food, Grocery, Shopping, Drugstores]",Blacksburg,"1322 S Main St
Blacksburg, VA 24060",37.2179141,-80.401737,Kroger,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/zvraYMohKtpqnlNBefzMWA/ms.jpg,7,[Virginia Tech],4.5,VA,business,http://www.yelp.com/biz/kroger-blacksburg
2029,jeZayOMXs2MUSpt6dFHyNQ,"[Shopping, Home Decor, Food, Beer, Wine & Spirits, Home & Garden, Furniture Stores]",La Jolla,"8657 Villa La Jolla Dr.
Suite 117
La Jolla
La Jolla, CA 92037",32.8646385,-117.2313004,Cost Plus World Market,[La Jolla],True,http://s3-media1.ak.yelpcdn.com/bphoto/0ybLWD2rnnSPe8YMSj4KGQ/ms.jpg,46,[University of California - San Diego],4.0,CA,business,http://www.yelp.com/biz/cost-plus-world-market-la-jolla
2031,08Zt9JeviVrVvmrZJUM2lg,"[Food, Bakeries]",Plainsboro,"6 Market St
Plainsboro, NJ 08536",40.3352118,-74.5953113,Sugar+Sunshine Bakery,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/nzPw4OzHCn4jjs8meUznCg/ms.jpg,37,[Princeton University],4.0,NJ,business,http://www.yelp.com/biz/sugar-sunshine-bakery-plainsboro
2034,bSWL0YxfawjS03_g2kgujA,"[Italian, Pizza, Sandwiches, Restaurants]",Philadelphia,"3942 Spruce St
University City
Philadelphia, PA 19104",39.9516632,-75.2028879,Allegro Pizza,[University City],True,http://s3-media4.ak.yelpcdn.com/bphoto/T_THexV_u45eFEgBrlBYUA/ms.jpg,84,[University of Pennsylvania],3.5,PA,business,http://www.yelp.com/biz/allegro-pizza-philadelphia
2039,posrPBw7wurh4-x_iAOJhA,"[Sushi Bars, Japanese, Restaurants]",San Luis Obispo,"1065 Olive St
San Luis Obispo, CA 93405",35.2871457,-120.664779,Hanabi Japanese Restaurant,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/T4AJAFX_f-0CVXgUEdh2Gw/ms.jpg,26,[California Polytechnic State University],4.0,CA,business,http://www.yelp.com/biz/hanabi-japanese-restaurant-san-luis-obispo
2041,2I5GQsOXWBguYCzeo41_cw,"[Sandwiches, Restaurants]",Cambridge,"32 Vassar St
MIT Bldg 32
Kendall Square/MIT
Cambridge, MA 02142",42.361753,-71.091419,Forbes Family Cafe,[Kendall Square/MIT],True,http://s3-media1.ak.yelpcdn.com/bphoto/CaVMFxPShEaTeakUVgACTg/ms.jpg,8,"[Massachusetts Institute of Technology, Harvard University]",3.0,MA,business,http://www.yelp.com/biz/forbes-family-cafe-cambridge
2045,SFeabOilq0-oEhI_BNj62A,"[Pizza, Restaurants]",Providence,"257 Thayer St
College Hill
Providence, RI 02906",41.8287819,-71.400571,Toledo Toledo Pizza In a Cone,[College Hill],True,http://s3-media2.ak.yelpcdn.com/bphoto/rHQER_rhPqzWPaQvkiUBBw/ms.jpg,13,[Brown University],2.0,RI,business,http://www.yelp.com/biz/toledo-toledo-pizza-in-a-cone-providence
2047,5ZZns2J3zIoDCp3Sd_jD6A,"[Food, Ice Cream & Frozen Yogurt]",Cambridge,"1310 Massachusetts Ave
Harvard Square
Cambridge, MA 02138",42.3732369,-71.118333,JP Licks,[Harvard Square],True,http://s3-media4.ak.yelpcdn.com/bphoto/M9U9M9KBP8AIleRJygeodQ/ms.jpg,177,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/jp-licks-cambridge
2051,wE-gNIBhkmxDv5f50rRX7Q,"[Fast Food, Mexican, Restaurants]",Seattle,"4229 University Way NE
University District
Seattle, WA 98105",47.6581903,-122.3131158,Chipotle,[University District],True,http://s3-media3.ak.yelpcdn.com/bphoto/6Hv_MelVRdXvKGPI36VVNQ/ms.jpg,152,[University of Washington],4.0,WA,business,http://www.yelp.com/biz/chipotle-seattle
2058,XlcWm3OdV1QrSPF_AwrlTQ,"[Bars, American (Traditional), Pubs, Wine Bars, Nightlife, Restaurants]",Cambridge,"58 JFK St
Harvard Square
Cambridge, MA 02138",42.3717959,-71.1207845,Shays Pub & Wine Bar,[Harvard Square],True,http://s3-media2.ak.yelpcdn.com/bphoto/w8h9kCBo-KKDU6isgQRWxw/ms.jpg,169,"[Massachusetts Institute of Technology, Harvard University]",4.0,MA,business,http://www.yelp.com/biz/shays-pub-and-wine-bar-cambridge
2059,4zEqYybRD1FQssLGaJnNZA,"[Gastropubs, Arts & Entertainment, Nightlife, Music Venues, Restaurants]",Philadelphia,"3801 Chestnut St
University City
Philadelphia, PA 19104",39.955642,-75.198948,The Blockley,[University City],True,http://s3-media3.ak.yelpcdn.com/bphoto/ibdXJ6BdymuwS3jS4WE0ug/ms.jpg,46,[University of Pennsylvania],3.5,PA,business,http://www.yelp.com/biz/the-blockley-philadelphia
2060,bxXX4CxK2lbDH_v9c8uQaw,"[Pizza, Restaurants]",Lafayette,"1400 Teal Rd
# 1
Lafayette, IN 47905",40.3946759,-86.882602,Pizza King,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/RuOzRGfU1f8Nh5hqFmL0hg/ms.jpg,6,[Purdue University],3.0,IN,business,http://www.yelp.com/biz/pizza-king-lafayette-4
2061,oM6pG025cZZpYgCp0II61A,"[Pizza, Restaurants]",Chapel Hill,"106 W Franklin St
Chapel Hill, NC 27516",35.913238,-79.056418,I Love NY Pizza,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/7Ca9bXfwqPXSi7J9pzJ6KA/ms.jpg,23,[University of North Carolina - Chapel Hill],3.0,NC,business,http://www.yelp.com/biz/i-love-ny-pizza-chapel-hill
2062,QeK3lOP-CTZS72YgeXiiqA,"[Coffee & Tea, Food, Specialty Food, Delis, Meat Shops, Restaurants]",Ithaca,"423 Franklin Pl
Ithaca, NY 14850",42.4487213,-76.5055397,The Piggery,[],True,http://s3-media1.ak.yelpcdn.com/bphoto/8a2_7WISY1uPM5ITjb-XHA/ms.jpg,47,[Cornell University],4.5,NY,business,http://www.yelp.com/biz/the-piggery-ithaca
2065,HgnQ1RPpbqyrgiYookdAHg,"[Specialty Food, Food, Candy Stores]",Pittsburgh,"5523 Walnut St
Shadyside
Pittsburgh, PA 15232",40.451653,-79.932997,Chocolate Moose the,[Shadyside],True,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,[Carnegie Mellon University],4.5,PA,business,http://www.yelp.com/biz/chocolate-moose-the-pittsburgh
2069,nrceacHfm6Ada7aAiTXtkg,"[Delis, Sandwiches, Restaurants]",New York,"353 W 125th St
Harlem
New York, NY 10027",40.810931,-73.952578,Omega Gourmet Deli,[Harlem],True,http://s3-media1.ak.yelpcdn.com/bphoto/kAKxUFZPHqh1t0rV7uwSig/ms.jpg,4,[Columbia University],4.5,NY,business,http://www.yelp.com/biz/omega-gourmet-deli-new-york
2071,4OuEWZHLRISfdfoz_DOZIw,"[Food, Desserts]",Champaign,"502 E John St
Ste B1
Champaign, IL 61820",40.1092117,-88.23147,Insomnia Cookies,[],True,http://s3-media2.ak.yelpcdn.com/bphoto/zno-kblORM-nLyeb6YzUrg/ms.jpg,15,[University of Illinois - Urbana-Champaign],3.0,IL,business,http://www.yelp.com/biz/insomnia-cookies-champaign
2072,KBC-CCXC5oFJLaDfPlXNUA,"[Food, Beer, Wine & Spirits]",Troy,"254 Broadway
Troy, NY 12180",42.7313787,-73.690742,The Judge's Inn,[],False,http://s3-media4.ak.yelpcdn.com/bphoto/bJ99I-XzkyIF3O-U0lYfNA/ms.jpg,5,[Rensselaer Polytechnic Institute],2.0,NY,business,http://www.yelp.com/biz/the-judges-inn-troy
2078,6iDu9sz_MvIFmWyyY3u_Vw,"[Cafes, Restaurants]",Kitchener,"33 Queen St S
Kitchener, ON N2G 1V6",43.4493135,-80.4895696,Misty Mountain Coffee,[],True,http://s3-media3.ak.yelpcdn.com/bphoto/XnmwklzAXqIX-KHfLdacww/ms.jpg,2,[University of Waterloo],4.0,ON,business,http://www.yelp.ca/biz/misty-mountain-coffee-kitchener
